VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_duration_min
2,2024-01-15 20:00:43,2024-01-15 20:14:50,1.0,2.5,1.0,N,186,239,1,15.6,1.0,0.5,3.09,0.0,1.0,23.69,2.5,0.0,14.116666666666667
2,2024-01-18 20:14:55,2024-01-18 21:12:12,1.0,25.12,2.0,N,132,41,2,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,57.28333333333333
1,2024-01-11 12:47:53,2024-01-11 12:50:42,1.0,0.6,1.0,N,238,151,1,5.8,2.5,0.5,1.95,0.0,1.0,11.75,2.5,0.0,2.816666666666667
2,2024-01-19 12:56:55,2024-01-19 13:21:54,1.0,9.63,1.0,N,138,161,1,41.5,5.0,0.5,20.1,6.94,1.0,79.29,2.5,1.75,24.98333333333333
2,2024-01-11 16:10:03,2024-01-11 16:26:44,1.0,1.93,1.0,N,239,237,1,16.3,2.5,0.5,4.0,0.0,1.0,26.8,2.5,0.0,16.683333333333334
1,2024-01-19 14:44:53,2024-01-19 14:57:13,1.0,1.8,1.0,N,262,43,1,13.5,2.5,0.5,3.5,0.0,1.0,21.0,2.5,0.0,12.333333333333334
1,2024-01-25 18:46:11,2024-01-25 18:57:04,1.0,2.8,1.0,N,246,239,1,14.9,5.0,0.5,5.3,0.0,1.0,26.7,2.5,0.0,10.883333333333333
2,2024-01-07 11:01:33,2024-01-07 11:04:39,1.0,0.4,1.0,N,238,238,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,3.1
2,2024-01-19 11:20:48,2024-01-19 11:31:03,1.0,1.1,1.0,N,162,100,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,10.25
1,2024-01-31 07:23:20,2024-01-31 07:42:50,1.0,7.3,1.0,N,116,90,1,29.6,2.5,0.5,6.7,0.0,1.0,40.3,2.5,0.0,19.5
2,2024-01-03 12:39:33,2024-01-03 12:51:35,1.0,2.13,1.0,N,48,113,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,12.033333333333331
2,2024-01-24 09:40:02,2024-01-24 10:05:40,1.0,3.05,1.0,N,125,162,1,23.3,0.0,0.5,2.0,0.0,1.0,29.3,2.5,0.0,25.633333333333333
2,2024-01-21 18:02:21,2024-01-21 18:24:22,1.0,4.24,1.0,N,144,143,1,24.7,0.0,0.5,5.74,0.0,1.0,34.44,2.5,0.0,22.016666666666666
2,2024-01-17 18:01:18,2024-01-17 18:06:28,1.0,0.63,1.0,N,79,79,2,6.5,2.5,0.5,0.0,0.0,1.0,13.0,2.5,0.0,5.166666666666667
2,2024-01-30 21:23:25,2024-01-30 21:42:52,1.0,3.64,1.0,N,186,236,1,20.5,1.0,0.5,2.5,0.0,1.0,28.0,2.5,0.0,19.45
2,2024-01-03 11:27:23,2024-01-03 11:41:56,2.0,1.2,1.0,N,75,151,1,14.2,0.0,0.5,3.14,0.0,1.0,18.84,0.0,0.0,14.55
2,2024-01-14 19:44:59,2024-01-14 19:49:17,1.0,1.11,1.0,N,237,236,1,7.2,0.0,0.5,3.36,0.0,1.0,14.56,2.5,0.0,4.3
2,2024-01-13 21:46:03,2024-01-13 21:54:51,1.0,1.61,1.0,N,68,125,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,8.8
2,2024-01-02 16:17:40,2024-01-02 16:56:19,1.0,8.85,1.0,N,113,188,1,42.9,2.5,0.5,14.08,6.94,1.0,70.42,2.5,0.0,38.65
1,2024-01-27 06:07:09,2024-01-27 06:16:12,1.0,0.6,99.0,N,169,69,1,15.5,0.0,0.5,0.0,0.0,1.0,17.0,0.0,0.0,9.05
2,2024-01-04 21:35:06,2024-01-04 21:43:21,1.0,1.34,1.0,N,239,142,1,10.0,1.0,0.5,4.5,0.0,1.0,19.5,2.5,0.0,8.250000000000002
2,2024-01-20 23:01:33,2024-01-20 23:08:47,2.0,1.55,1.0,N,87,114,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,7.233333333333333
2,2024-01-30 21:44:19,2024-01-30 21:53:24,1.0,2.36,1.0,N,170,262,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,9.083333333333334
1,2024-01-08 13:59:38,2024-01-08 14:19:22,1.0,3.0,1.0,N,113,237,1,17.7,2.5,0.5,4.35,0.0,1.0,26.05,2.5,0.0,19.73333333333333
2,2024-01-09 09:58:17,2024-01-09 10:18:02,1.0,1.13,1.0,N,162,163,2,17.0,0.0,0.5,0.0,0.0,1.0,21.0,2.5,0.0,19.75
2,2024-01-03 21:32:12,2024-01-03 21:45:30,2.0,1.42,1.0,N,164,163,2,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0,13.3
2,2024-01-09 18:01:25,2024-01-09 18:23:00,1.0,3.31,1.0,N,144,100,2,21.2,2.5,0.5,0.0,0.0,1.0,30.2,2.5,0.0,21.58333333333333
2,2024-01-28 13:58:15,2024-01-28 14:06:30,3.0,1.54,1.0,N,262,262,1,10.0,0.0,0.5,2.0,0.0,1.0,16.0,2.5,0.0,8.250000000000002
2,2024-01-31 14:52:57,2024-01-31 14:58:40,1.0,0.79,1.0,N,142,50,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,5.716666666666667
1,2024-01-11 17:14:04,2024-01-11 17:29:16,1.0,2.4,1.0,N,236,74,1,14.9,5.0,0.5,4.3,0.0,1.0,25.7,2.5,0.0,15.2
1,2024-01-14 14:38:20,2024-01-14 14:49:00,2.0,1.5,1.0,N,24,239,1,12.1,2.5,0.5,4.0,0.0,1.0,20.1,2.5,0.0,10.666666666666666
1,2024-01-09 09:05:40,2024-01-09 09:20:17,1.0,0.9,1.0,N,164,264,1,13.5,2.5,0.5,3.5,0.0,1.0,21.0,2.5,0.0,14.616666666666667
2,2024-01-26 10:54:01,2024-01-26 11:02:17,1.0,1.29,1.0,N,237,142,2,10.0,0.0,0.5,0.0,0.0,1.0,14.0,2.5,0.0,8.266666666666667
2,2024-01-27 23:25:16,2024-01-27 23:32:10,4.0,0.96,1.0,N,148,79,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,6.9
2,2024-01-20 14:06:12,2024-01-20 14:12:40,1.0,1.03,1.0,N,140,233,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,6.466666666666667
2,2024-01-09 16:10:00,2024-01-09 16:17:51,2.0,0.8,1.0,N,237,161,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0,7.85
2,2024-01-19 19:11:27,2024-01-19 19:23:40,1.0,1.42,1.0,N,161,233,1,12.1,2.5,0.5,3.72,0.0,1.0,22.32,2.5,0.0,12.216666666666669
2,2024-01-28 17:26:36,2024-01-28 18:19:08,1.0,17.92,2.0,N,132,141,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75,52.53333333333333
2,2024-01-27 10:13:02,2024-01-27 10:18:55,1.0,0.96,1.0,N,141,262,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,5.883333333333334
2,2024-01-29 14:46:49,2024-01-29 15:12:26,2.0,2.84,1.0,N,164,236,1,23.3,0.0,0.5,2.0,0.0,1.0,29.3,2.5,0.0,25.616666666666667
2,2024-01-21 14:57:36,2024-01-21 15:15:35,1.0,2.76,1.0,N,90,142,1,17.7,0.0,0.5,4.34,0.0,1.0,26.04,2.5,0.0,17.983333333333334
2,2024-01-19 22:20:53,2024-01-19 22:53:04,1.0,17.02,2.0,N,132,68,1,70.0,0.0,0.5,16.19,6.94,1.0,97.13,2.5,0.0,32.18333333333334
2,2024-01-06 20:02:17,2024-01-06 20:07:32,,0.86,,,236,263,0,6.83,0.0,0.5,0.0,0.0,1.0,10.83,,,5.25
2,2024-01-18 11:11:08,2024-01-18 11:16:13,1.0,0.66,1.0,N,237,162,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,5.083333333333333
2,2024-01-17 09:20:45,2024-01-17 09:37:59,1.0,5.31,1.0,N,140,114,1,24.7,0.0,0.5,5.74,0.0,1.0,34.44,2.5,0.0,17.233333333333334
1,2024-01-08 12:05:19,2024-01-08 12:11:03,0.0,0.8,1.0,N,79,224,3,6.5,2.5,0.5,0.0,0.0,1.0,10.5,2.5,0.0,5.733333333333333
2,2024-01-08 12:21:40,2024-01-08 12:24:45,1.0,0.64,1.0,N,151,43,1,5.8,0.0,0.5,1.96,0.0,1.0,11.76,2.5,0.0,3.083333333333333
2,2024-01-14 19:33:55,2024-01-14 19:48:36,1.0,2.7,1.0,N,263,230,1,15.6,0.0,0.5,3.92,0.0,1.0,23.52,2.5,0.0,14.683333333333334
2,2024-01-16 00:42:21,2024-01-16 01:01:28,2.0,10.24,1.0,N,138,79,1,40.1,6.0,0.5,10.02,0.0,1.0,61.87,2.5,1.75,19.116666666666667
2,2024-01-25 18:26:21,2024-01-25 18:30:26,1.0,0.31,1.0,N,236,236,2,5.8,2.5,0.5,0.0,0.0,1.0,12.3,2.5,0.0,4.083333333333334
2,2024-01-11 23:24:34,2024-01-11 23:30:23,2.0,1.1,1.0,N,68,246,1,7.9,1.0,0.5,2.0,0.0,1.0,14.9,2.5,0.0,5.816666666666666
2,2024-01-05 13:49:54,2024-01-05 14:11:35,1.0,3.57,1.0,N,166,247,2,22.6,0.0,0.5,0.0,0.0,1.0,24.1,0.0,0.0,21.683333333333334
2,2024-01-13 23:21:44,2024-01-13 23:35:52,1.0,2.01,1.0,N,107,161,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,14.133333333333333
2,2024-01-30 18:43:58,2024-01-30 18:59:51,1.0,1.6,1.0,N,162,48,1,14.9,2.5,0.5,4.28,0.0,1.0,25.68,2.5,0.0,15.883333333333336
2,2024-01-23 15:48:00,2024-01-23 15:56:28,1.0,0.67,1.0,N,125,144,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,8.466666666666667
2,2024-01-04 18:51:12,2024-01-04 19:10:29,1.0,2.92,1.0,N,162,249,1,19.8,2.5,0.5,6.58,0.0,1.0,32.88,2.5,0.0,19.28333333333333
2,2024-01-23 20:08:04,2024-01-23 20:26:28,1.0,2.6,1.0,N,161,79,1,17.7,2.5,0.5,0.0,0.0,1.0,24.2,2.5,0.0,18.4
2,2024-01-29 15:32:02,2024-01-29 15:42:19,1.0,1.07,1.0,N,140,237,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,10.283333333333331
2,2024-01-04 18:09:06,2024-01-04 18:18:49,1.0,2.33,1.0,N,229,137,1,12.8,2.5,0.5,3.86,0.0,1.0,23.16,2.5,0.0,9.716666666666669
2,2024-01-26 23:03:20,2024-01-26 23:08:15,1.0,0.74,1.0,N,186,68,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,4.916666666666667
2,2024-01-22 16:47:32,2024-01-22 17:20:21,2.0,11.25,4.0,N,132,265,1,71.6,2.5,0.5,0.0,0.0,1.0,79.85,2.5,1.75,32.81666666666667
2,2024-01-09 14:40:03,2024-01-09 14:51:51,1.0,1.36,1.0,N,230,143,1,12.1,0.0,0.5,2.0,0.0,1.0,18.1,2.5,0.0,11.8
2,2024-01-25 17:27:18,2024-01-25 17:51:27,1.0,2.57,1.0,N,186,237,1,21.2,2.5,0.5,5.54,0.0,1.0,33.24,2.5,0.0,24.15
2,2024-01-11 21:33:18,2024-01-11 21:48:13,1.0,2.89,1.0,N,163,249,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,14.916666666666666
2,2024-01-03 14:59:09,2024-01-03 15:02:00,5.0,0.36,1.0,N,236,237,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,2.85
2,2024-01-06 00:04:54,2024-01-06 00:18:36,1.0,2.38,1.0,N,79,162,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,13.7
2,2024-01-27 00:17:05,2024-01-27 00:33:58,1.0,8.87,1.0,N,138,164,1,35.9,6.0,0.5,5.0,6.94,1.0,59.59,2.5,1.75,16.883333333333336
2,2024-01-26 14:16:50,2024-01-26 14:23:39,1.0,0.98,1.0,N,230,186,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,6.816666666666666
2,2024-01-10 11:16:22,2024-01-10 11:39:50,1.0,8.78,1.0,N,132,35,2,36.6,0.0,0.5,0.0,0.0,1.0,39.85,0.0,1.75,23.466666666666665
1,2024-01-07 18:24:37,2024-01-07 18:56:43,1.0,19.2,2.0,N,237,132,2,70.0,2.5,0.5,0.0,6.94,1.0,80.94,2.5,0.0,32.1
2,2024-01-18 18:02:42,2024-01-18 18:23:42,1.0,1.95,1.0,N,237,107,1,18.4,2.5,0.5,2.5,0.0,1.0,27.4,2.5,0.0,21.0
2,2024-01-22 11:39:09,2024-01-22 12:09:55,1.0,7.54,1.0,N,237,243,1,38.0,0.0,0.5,8.4,0.0,1.0,50.4,2.5,0.0,30.76666666666667
2,2024-01-17 19:04:53,2024-01-17 19:12:16,1.0,1.11,1.0,N,246,68,1,8.6,2.5,0.5,3.02,0.0,1.0,18.12,2.5,0.0,7.383333333333334
1,2024-01-31 08:28:51,2024-01-31 09:11:27,1.0,16.7,2.0,N,233,132,1,70.0,2.5,0.5,0.0,6.94,1.0,80.94,2.5,0.0,42.6
2,2024-01-06 15:57:55,2024-01-06 16:13:11,2.0,1.95,1.0,N,239,236,1,14.9,0.0,0.5,3.0,0.0,1.0,21.9,2.5,0.0,15.26666666666667
2,2024-01-20 16:48:02,2024-01-20 17:01:25,1.0,1.41,1.0,N,230,186,1,12.8,0.0,0.5,3.36,0.0,1.0,20.16,2.5,0.0,13.383333333333333
2,2024-01-30 20:16:53,2024-01-30 20:40:39,1.0,9.17,1.0,N,138,230,1,39.4,6.0,0.5,8.71,6.94,1.0,66.8,2.5,1.75,23.766666666666666
2,2024-01-23 16:42:56,2024-01-23 16:50:49,1.0,1.17,1.0,N,100,234,1,9.3,2.5,0.5,3.16,0.0,1.0,18.96,2.5,0.0,7.883333333333335
1,2024-01-02 09:14:53,2024-01-02 09:18:21,1.0,0.3,1.0,N,236,236,1,5.1,2.5,0.5,1.8,0.0,1.0,10.9,2.5,0.0,3.466666666666667
2,2024-01-11 12:11:01,2024-01-11 12:17:33,1.0,0.79,1.0,N,237,161,1,7.9,0.0,0.5,1.0,0.0,1.0,12.9,2.5,0.0,6.533333333333333
2,2024-01-02 14:20:59,2024-01-02 14:41:58,4.0,4.69,1.0,N,87,256,1,24.7,0.0,0.5,7.17,0.0,1.0,35.87,2.5,0.0,20.98333333333333
1,2024-01-23 14:51:00,2024-01-23 15:15:14,1.0,5.0,99.0,N,238,243,1,25.5,0.0,0.5,0.0,0.0,1.0,27.0,0.0,0.0,24.23333333333333
2,2024-01-14 12:38:08,2024-01-14 12:49:21,1.0,0.87,1.0,N,246,48,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,11.216666666666669
2,2024-01-28 12:34:13,2024-01-28 12:45:18,1.0,3.61,1.0,N,170,68,1,18.4,0.0,0.5,3.36,0.0,1.0,25.76,2.5,0.0,11.083333333333334
2,2024-01-25 16:44:00,2024-01-25 17:01:24,1.0,2.04,1.0,N,163,246,1,16.3,2.5,0.5,4.56,0.0,1.0,27.36,2.5,0.0,17.4
2,2024-01-20 16:41:09,2024-01-20 16:47:57,1.0,1.33,1.0,N,90,246,1,8.6,0.0,0.5,2.52,0.0,1.0,15.12,2.5,0.0,6.8
2,2024-01-08 17:38:22,2024-01-08 17:58:25,1.0,4.63,1.0,N,48,42,1,22.6,2.5,0.5,5.82,0.0,1.0,34.92,2.5,0.0,20.05
2,2024-01-26 20:39:49,2024-01-26 20:50:45,1.0,1.37,1.0,N,170,100,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,10.933333333333334
2,2024-01-17 15:58:03,2024-01-17 17:16:29,1.0,14.9,1.0,N,138,87,1,82.8,5.0,0.5,19.75,6.94,1.0,120.24,2.5,1.75,78.43333333333334
2,2024-01-02 16:16:37,2024-01-02 16:42:21,1.0,8.8,1.0,N,138,100,1,40.1,7.5,0.5,11.71,6.94,1.0,72.0,2.5,1.75,25.73333333333333
2,2024-01-06 15:27:25,2024-01-06 15:49:11,1.0,2.91,1.0,N,152,142,1,20.5,0.0,0.5,6.12,0.0,1.0,30.62,2.5,0.0,21.766666666666666
2,2024-01-22 09:36:47,2024-01-22 09:50:03,1.0,2.65,1.0,N,24,50,1,14.9,0.0,0.5,3.78,0.0,1.0,22.68,2.5,0.0,13.266666666666667
2,2024-01-10 08:32:14,2024-01-10 08:37:56,1.0,2.42,1.0,N,262,233,1,11.4,0.0,0.5,3.08,0.0,1.0,18.48,2.5,0.0,5.7
2,2024-01-31 13:51:29,2024-01-31 14:08:54,1.0,1.9,1.0,N,140,170,1,16.3,0.0,0.5,4.06,0.0,1.0,24.36,2.5,0.0,17.416666666666668
1,2024-01-11 09:37:45,2024-01-11 09:58:15,1.0,3.0,1.0,N,238,161,1,18.4,2.5,0.5,4.5,0.0,1.0,26.9,2.5,0.0,20.5
1,2024-01-03 22:51:40,2024-01-03 22:59:40,1.0,1.3,1.0,N,100,50,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,8.000000000000002
1,2024-01-05 14:45:49,2024-01-05 14:49:17,1.0,0.6,1.0,N,43,43,1,5.8,2.5,0.5,1.5,0.0,1.0,11.3,2.5,0.0,3.466666666666667
2,2024-01-05 19:43:45,2024-01-05 19:48:51,1.0,0.71,1.0,N,90,234,1,7.2,2.5,0.5,2.74,0.0,1.0,16.44,2.5,0.0,5.1
2,2024-01-08 16:22:30,2024-01-08 16:38:05,1.0,6.38,1.0,N,88,140,1,27.5,2.5,0.5,5.1,0.0,1.0,39.1,2.5,0.0,15.583333333333336
2,2024-01-20 15:29:42,2024-01-20 15:51:07,1.0,4.61,1.0,N,231,161,1,24.7,0.0,0.5,5.74,0.0,1.0,34.44,2.5,0.0,21.416666666666668
2,2024-01-01 01:28:42,2024-01-01 01:37:37,2.0,2.86,1.0,N,48,238,1,14.9,1.0,0.5,5.0,0.0,1.0,24.9,2.5,0.0,8.916666666666666
1,2024-01-27 00:12:44,2024-01-27 00:28:15,4.0,3.0,1.0,N,229,144,2,17.7,3.5,0.5,0.0,0.0,1.0,22.7,2.5,0.0,15.51666666666667
1,2024-01-25 16:06:48,2024-01-25 16:34:06,1.0,3.7,1.0,N,161,231,1,25.4,5.0,0.5,2.5,0.0,1.0,34.4,2.5,0.0,27.3
1,2024-01-14 10:48:10,2024-01-14 10:57:44,1.0,1.9,1.0,N,186,162,1,11.4,2.5,0.5,3.05,0.0,1.0,18.45,2.5,0.0,9.566666666666666
2,2024-01-07 17:02:32,2024-01-07 17:08:36,1.0,0.68,1.0,N,48,48,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,6.066666666666666
1,2024-01-11 18:55:29,2024-01-11 19:03:27,1.0,1.1,1.0,N,162,237,1,9.3,5.0,0.5,3.15,0.0,1.0,18.95,2.5,0.0,7.966666666666668
2,2024-01-14 07:23:42,2024-01-14 07:42:36,1.0,9.45,1.0,N,234,244,1,38.7,0.0,0.5,0.0,0.0,1.0,42.7,2.5,0.0,18.9
2,2024-01-12 21:10:16,2024-01-12 21:11:54,4.0,0.08,1.0,N,230,230,4,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0,1.6333333333333333
1,2024-01-25 09:08:41,2024-01-25 09:17:36,0.0,0.9,1.0,N,229,140,1,7.9,2.5,0.5,2.35,0.0,1.0,14.25,2.5,0.0,8.916666666666666
2,2024-01-03 17:16:22,2024-01-03 17:36:59,1.0,5.59,1.0,N,90,166,1,27.5,2.5,0.5,2.0,0.0,1.0,36.0,2.5,0.0,20.616666666666667
2,2024-01-22 17:36:05,2024-01-22 17:42:19,1.0,0.87,1.0,N,113,79,1,7.9,2.5,0.5,0.88,0.0,1.0,15.28,2.5,0.0,6.233333333333333
2,2024-01-08 13:10:50,2024-01-08 13:18:50,1.0,1.06,1.0,N,170,230,1,9.3,0.0,0.5,2.66,0.0,1.0,15.96,2.5,0.0,8.000000000000002
1,2024-01-03 11:40:09,2024-01-03 12:18:34,1.0,11.0,1.0,N,138,142,1,52.0,9.25,0.5,10.0,6.94,1.0,79.69,2.5,1.75,38.41666666666666
2,2024-01-30 19:40:55,2024-01-30 19:53:02,1.0,3.14,1.0,N,161,238,1,15.6,2.5,0.5,4.42,0.0,1.0,26.52,2.5,0.0,12.116666666666667
2,2024-01-09 09:14:39,2024-01-09 09:30:37,2.0,1.89,1.0,N,234,230,1,15.6,0.0,0.5,5.0,0.0,1.0,24.6,2.5,0.0,15.966666666666669
1,2024-01-04 17:47:48,2024-01-04 18:34:58,1.0,9.0,99.0,N,137,213,1,34.5,0.0,0.5,0.0,6.94,1.0,42.94,0.0,0.0,47.16666666666666
1,2024-01-31 11:31:43,2024-01-31 12:29:06,1.0,17.7,2.0,N,132,163,1,70.0,4.25,0.5,10.0,6.94,1.0,92.69,2.5,1.75,57.38333333333333
2,2024-01-22 08:28:20,2024-01-22 08:38:02,1.0,1.37,1.0,N,236,237,1,10.7,0.0,0.5,2.94,0.0,1.0,17.64,2.5,0.0,9.7
2,2024-01-31 11:47:03,2024-01-31 11:58:07,1.0,1.32,1.0,N,141,236,2,12.1,0.0,0.5,0.0,0.0,1.0,16.1,2.5,0.0,11.066666666666666
2,2024-01-03 13:40:57,2024-01-03 13:54:31,1.0,1.89,1.0,N,140,239,1,14.2,0.0,0.5,3.64,0.0,1.0,21.84,2.5,0.0,13.566666666666666
2,2024-01-13 19:11:13,2024-01-13 19:29:47,2.0,0.77,1.0,N,233,230,1,15.6,0.0,0.5,3.0,0.0,1.0,22.6,2.5,0.0,18.566666666666663
2,2024-01-21 01:54:53,2024-01-21 02:03:15,1.0,1.34,1.0,N,186,170,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,8.366666666666667
2,2024-01-23 13:24:50,2024-01-23 13:36:27,1.0,1.75,1.0,N,140,236,1,12.8,0.0,0.5,3.0,0.0,1.0,19.8,2.5,0.0,11.616666666666667
2,2024-01-25 17:22:05,2024-01-25 17:33:38,1.0,0.98,1.0,N,162,164,1,11.4,2.5,0.5,3.58,0.0,1.0,21.48,2.5,0.0,11.55
2,2024-01-24 22:22:53,2024-01-24 22:30:00,1.0,2.21,1.0,N,143,151,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,7.116666666666666
2,2024-01-20 09:44:47,2024-01-20 09:47:28,6.0,0.37,1.0,N,48,48,1,5.1,0.0,0.5,1.82,0.0,1.0,10.92,2.5,0.0,2.683333333333333
2,2024-01-24 07:59:53,2024-01-24 08:16:02,,1.87,,,48,142,0,17.57,0.0,0.5,2.16,0.0,1.0,23.73,,,16.150000000000002
1,2024-01-12 10:17:10,2024-01-12 10:30:47,1.0,1.4,1.0,N,236,237,2,12.8,2.5,0.5,0.0,0.0,1.0,16.8,2.5,0.0,13.616666666666667
2,2024-01-03 14:44:25,2024-01-03 14:52:57,1.0,1.22,1.0,N,237,162,1,10.0,0.0,0.5,2.8,0.0,1.0,16.8,2.5,0.0,8.533333333333333
1,2024-01-29 22:03:01,2024-01-29 22:16:34,1.0,2.7,1.0,N,48,140,1,15.6,3.5,0.5,4.1,0.0,1.0,24.7,2.5,0.0,13.55
2,2024-01-23 11:33:31,2024-01-23 11:52:41,4.0,3.65,1.0,N,237,4,1,21.9,0.0,0.5,2.59,0.0,1.0,28.49,2.5,0.0,19.166666666666668
2,2024-01-09 17:33:41,2024-01-09 18:04:44,4.0,11.1,1.0,N,138,230,2,46.4,7.5,0.5,0.0,6.94,1.0,66.59,2.5,1.75,31.050000000000004
1,2024-01-03 14:00:45,2024-01-03 14:10:06,1.0,0.9,1.0,N,236,237,2,10.0,2.5,0.5,0.0,0.0,1.0,14.0,2.5,0.0,9.35
2,2024-01-27 00:15:26,2024-01-27 00:20:27,1.0,0.49,1.0,N,237,162,1,6.5,1.0,0.5,5.0,0.0,1.0,16.5,2.5,0.0,5.016666666666667
2,2024-01-01 01:27:57,2024-01-01 01:51:56,4.0,4.96,1.0,N,79,75,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,23.98333333333333
1,2024-01-24 05:35:05,2024-01-24 05:50:56,1.0,2.6,99.0,N,236,226,1,21.5,0.0,0.5,0.0,0.0,1.0,23.0,0.0,0.0,15.85
1,2024-01-04 12:44:31,2024-01-04 12:54:26,1.0,1.1,1.0,N,229,137,1,9.3,2.5,0.5,2.0,0.0,1.0,15.3,2.5,0.0,9.916666666666666
1,2024-01-22 14:43:07,2024-01-22 15:28:19,1.0,20.6,2.0,N,132,264,1,70.0,4.25,0.5,20.65,6.94,1.0,103.34,2.5,1.75,45.2
2,2024-01-22 20:59:47,2024-01-22 21:06:43,1.0,1.39,1.0,N,236,239,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,6.933333333333334
2,2024-01-15 18:52:24,2024-01-15 19:17:15,2.0,9.86,1.0,N,70,65,1,40.8,5.0,0.5,50.5,0.0,1.0,99.55,0.0,1.75,24.85
2,2024-01-10 23:39:23,2024-01-11 00:03:55,1.0,10.96,1.0,N,132,122,2,44.3,1.0,0.5,0.0,0.0,1.0,48.55,0.0,1.75,24.53333333333333
2,2024-01-03 23:49:07,2024-01-04 00:20:41,3.0,17.77,2.0,N,132,4,1,70.0,0.0,0.5,15.0,0.0,1.0,90.75,2.5,1.75,31.56666666666667
2,2024-01-19 01:57:12,2024-01-19 02:09:03,1.0,4.01,1.0,Y,144,54,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,11.85
2,2024-01-21 02:50:48,2024-01-21 03:11:44,1.0,5.54,1.0,N,148,188,1,27.5,1.0,0.5,8.12,0.0,1.0,40.62,2.5,0.0,20.933333333333334
2,2024-01-22 12:48:02,2024-01-22 12:53:54,1.0,0.74,1.0,N,237,141,1,7.2,0.0,0.5,2.24,0.0,1.0,13.44,2.5,0.0,5.866666666666666
2,2024-01-21 01:54:44,2024-01-21 02:01:41,1.0,1.36,1.0,N,48,50,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,6.95
2,2024-01-04 10:01:52,2024-01-04 10:14:22,1.0,0.63,1.0,N,162,163,1,11.4,0.0,0.5,1.0,0.0,1.0,16.4,2.5,0.0,12.5
2,2024-01-29 14:11:10,2024-01-29 14:17:16,2.0,0.97,1.0,N,238,239,1,7.9,0.0,0.5,2.38,0.0,1.0,14.28,2.5,0.0,6.1
2,2024-01-10 14:45:42,2024-01-10 15:00:01,2.0,2.23,1.0,N,231,234,1,14.9,0.0,0.5,1.89,0.0,1.0,20.79,2.5,0.0,14.316666666666666
1,2024-01-17 10:14:37,2024-01-17 10:22:47,1.0,1.0,1.0,N,229,233,1,7.9,2.5,0.5,3.0,0.0,1.0,14.9,2.5,0.0,8.166666666666668
2,2024-01-25 18:11:37,2024-01-25 18:24:45,,1.25,,,234,79,0,11.08,0.0,0.5,0.0,0.0,1.0,15.08,,,13.133333333333333
2,2024-01-20 20:41:21,2024-01-20 20:45:16,2.0,0.96,1.0,N,75,238,1,6.5,1.0,0.5,1.0,0.0,1.0,10.0,0.0,0.0,3.916666666666667
